train_accuracy_step,epoch,step,valid_loss,valid_accuracy,train_loss,train_accuracy_epoch,test_loss,test_accuracy
0.34375,25,6339,,,,,,
0.34375,25,6344,,,,,,
0.25,25,6349,,,,,,
0.28125,25,6354,,,,,,
0.3125,25,6359,,,,,,
0.15625,25,6364,,,,,,
0.25,25,6369,,,,,,
0.28125,25,6374,,,,,,
0.34375,25,6379,,,,,,
0.34375,25,6384,,,,,,
0.15625,25,6389,,,,,,
0.21875,25,6394,,,,,,
0.25,25,6399,,,,,,
0.3125,25,6404,,,,,,
0.15625,25,6409,,,,,,
0.1875,25,6414,,,,,,
0.21875,25,6419,,,,,,
0.3125,25,6424,,,,,,
0.15625,25,6429,,,,,,
0.1875,25,6434,,,,,,
0.3125,25,6439,,,,,,
0.28125,25,6444,,,,,,
0.21875,25,6449,,,,,,
0.25,25,6454,,,,,,
0.21875,25,6459,,,,,,
0.25,25,6464,,,,,,
0.375,25,6469,,,,,,
0.25,25,6474,,,,,,
0.21875,25,6479,,,,,,
0.34375,25,6484,,,,,,
0.1875,25,6489,,,,,,
0.34375,25,6494,,,,,,
0.34375,25,6499,,,,,,
,25,6499,1943.2529296875,0.027000000700354576,,,,
,25,6499,,,2749.27880859375,0.27250000834465027,,
0.21875,26,6504,,,,,,
0.15625,26,6509,,,,,,
0.1875,26,6514,,,,,,
0.28125,26,6519,,,,,,
0.3125,26,6524,,,,,,
0.375,26,6529,,,,,,
0.25,26,6534,,,,,,
0.25,26,6539,,,,,,
0.3125,26,6544,,,,,,
0.3125,26,6549,,,,,,
0.21875,26,6554,,,,,,
0.15625,26,6559,,,,,,
0.25,26,6564,,,,,,
0.25,26,6569,,,,,,
0.3125,26,6574,,,,,,
0.15625,26,6579,,,,,,
0.21875,26,6584,,,,,,
0.15625,26,6589,,,,,,
0.1875,26,6594,,,,,,
0.28125,26,6599,,,,,,
0.1875,26,6604,,,,,,
0.375,26,6609,,,,,,
0.3125,26,6614,,,,,,
0.25,26,6619,,,,,,
0.1875,26,6624,,,,,,
0.21875,26,6629,,,,,,
0.375,26,6634,,,,,,
0.28125,26,6639,,,,,,
0.3125,26,6644,,,,,,
0.25,26,6649,,,,,,
0.28125,26,6654,,,,,,
0.375,26,6659,,,,,,
0.25,26,6664,,,,,,
0.3125,26,6669,,,,,,
0.28125,26,6674,,,,,,
0.25,26,6679,,,,,,
0.28125,26,6684,,,,,,
0.34375,26,6689,,,,,,
0.53125,26,6694,,,,,,
0.15625,26,6699,,,,,,
0.25,26,6704,,,,,,
0.125,26,6709,,,,,,
0.15625,26,6714,,,,,,
0.3125,26,6719,,,,,,
0.25,26,6724,,,,,,
0.3125,26,6729,,,,,,
0.28125,26,6734,,,,,,
0.15625,26,6739,,,,,,
0.28125,26,6744,,,,,,
0.375,26,6749,,,,,,
,26,6749,1761.497802734375,0.027000000700354576,,,,
,26,6749,,,2588.314697265625,0.27912500500679016,,
0.21875,27,6754,,,,,,
0.375,27,6759,,,,,,
0.28125,27,6764,,,,,,
0.28125,27,6769,,,,,,
0.4375,27,6774,,,,,,
0.3125,27,6779,,,,,,
0.25,27,6784,,,,,,
0.1875,27,6789,,,,,,
0.09375,27,6794,,,,,,
0.21875,27,6799,,,,,,
0.40625,27,6804,,,,,,
0.375,27,6809,,,,,,
0.15625,27,6814,,,,,,
0.21875,27,6819,,,,,,
0.25,27,6824,,,,,,
0.34375,27,6829,,,,,,
0.3125,27,6834,,,,,,
0.21875,27,6839,,,,,,
0.25,27,6844,,,,,,
0.3125,27,6849,,,,,,
0.21875,27,6854,,,,,,
0.25,27,6859,,,,,,
0.21875,27,6864,,,,,,
0.25,27,6869,,,,,,
0.375,27,6874,,,,,,
0.34375,27,6879,,,,,,
0.28125,27,6884,,,,,,
0.25,27,6889,,,,,,
0.25,27,6894,,,,,,
0.375,27,6899,,,,,,
0.375,27,6904,,,,,,
0.53125,27,6909,,,,,,
0.46875,27,6914,,,,,,
0.25,27,6919,,,,,,
0.34375,27,6924,,,,,,
0.3125,27,6929,,,,,,
0.28125,27,6934,,,,,,
0.25,27,6939,,,,,,
0.375,27,6944,,,,,,
0.3125,27,6949,,,,,,
0.4375,27,6954,,,,,,
0.40625,27,6959,,,,,,
0.4375,27,6964,,,,,,
0.375,27,6969,,,,,,
0.21875,27,6974,,,,,,
0.1875,27,6979,,,,,,
0.25,27,6984,,,,,,
0.3125,27,6989,,,,,,
0.15625,27,6994,,,,,,
0.25,27,6999,,,,,,
,27,6999,1583.480224609375,0.027000000700354576,,,,
,27,6999,,,2461.95361328125,0.2901250123977661,,
0.40625,28,7004,,,,,,
0.15625,28,7009,,,,,,
0.34375,28,7014,,,,,,
0.15625,28,7019,,,,,,
0.4375,28,7024,,,,,,
0.34375,28,7029,,,,,,
0.28125,28,7034,,,,,,
0.25,28,7039,,,,,,
0.3125,28,7044,,,,,,
0.28125,28,7049,,,,,,
0.25,28,7054,,,,,,
0.25,28,7059,,,,,,
0.28125,28,7064,,,,,,
0.46875,28,7069,,,,,,
0.25,28,7074,,,,,,
0.3125,28,7079,,,,,,
0.28125,28,7084,,,,,,
0.4375,28,7089,,,,,,
0.25,28,7094,,,,,,
0.28125,28,7099,,,,,,
0.28125,28,7104,,,,,,
0.25,28,7109,,,,,,
0.34375,28,7114,,,,,,
0.21875,28,7119,,,,,,
0.0625,28,7124,,,,,,
0.40625,28,7129,,,,,,
0.40625,28,7134,,,,,,
0.21875,28,7139,,,,,,
0.28125,28,7144,,,,,,
0.25,28,7149,,,,,,
0.28125,28,7154,,,,,,
0.25,28,7159,,,,,,
0.5,28,7164,,,,,,
0.25,28,7169,,,,,,
0.375,28,7174,,,,,,
0.28125,28,7179,,,,,,
0.34375,28,7184,,,,,,
0.34375,28,7189,,,,,,
0.34375,28,7194,,,,,,
0.28125,28,7199,,,,,,
0.28125,28,7204,,,,,,
0.28125,28,7209,,,,,,
0.21875,28,7214,,,,,,
0.28125,28,7219,,,,,,
0.40625,28,7224,,,,,,
0.3125,28,7229,,,,,,
0.34375,28,7234,,,,,,
0.4375,28,7239,,,,,,
0.3125,28,7244,,,,,,
0.21875,28,7249,,,,,,
,28,7249,1401.5875244140625,0.027000000700354576,,,,
,28,7249,,,2324.062744140625,0.3058750033378601,,
0.1875,29,7254,,,,,,
0.28125,29,7259,,,,,,
0.375,29,7264,,,,,,
0.21875,29,7269,,,,,,
0.40625,29,7274,,,,,,
0.1875,29,7279,,,,,,
0.1875,29,7284,,,,,,
0.375,29,7289,,,,,,
0.34375,29,7294,,,,,,
0.34375,29,7299,,,,,,
0.3125,29,7304,,,,,,
0.1875,29,7309,,,,,,
0.25,29,7314,,,,,,
0.375,29,7319,,,,,,
0.3125,29,7324,,,,,,
0.28125,29,7329,,,,,,
0.3125,29,7334,,,,,,
0.25,29,7339,,,,,,
0.1875,29,7344,,,,,,
0.34375,29,7349,,,,,,
0.40625,29,7354,,,,,,
0.34375,29,7359,,,,,,
0.375,29,7364,,,,,,
0.1875,29,7369,,,,,,
0.34375,29,7374,,,,,,
0.34375,29,7379,,,,,,
0.125,29,7384,,,,,,
0.25,29,7389,,,,,,
0.3125,29,7394,,,,,,
0.21875,29,7399,,,,,,
0.34375,29,7404,,,,,,
0.3125,29,7409,,,,,,
0.375,29,7414,,,,,,
0.3125,29,7419,,,,,,
0.21875,29,7424,,,,,,
0.375,29,7429,,,,,,
0.34375,29,7434,,,,,,
0.34375,29,7439,,,,,,
0.28125,29,7444,,,,,,
0.3125,29,7449,,,,,,
0.3125,29,7454,,,,,,
0.28125,29,7459,,,,,,
0.375,29,7464,,,,,,
0.40625,29,7469,,,,,,
0.40625,29,7474,,,,,,
0.28125,29,7479,,,,,,
0.28125,29,7484,,,,,,
0.40625,29,7489,,,,,,
0.40625,29,7494,,,,,,
0.4375,29,7499,,,,,,
,29,7499,1224.38134765625,0.027000000700354576,,,,
,29,7499,,,2253.607177734375,0.3140000104904175,,
0.3125,30,7504,,,,,,
0.40625,30,7509,,,,,,
0.3125,30,7514,,,,,,
0.28125,30,7519,,,,,,
0.15625,30,7524,,,,,,
0.28125,30,7529,,,,,,
0.34375,30,7534,,,,,,
0.4375,30,7539,,,,,,
0.34375,30,7544,,,,,,
0.4375,30,7549,,,,,,
0.375,30,7554,,,,,,
0.40625,30,7559,,,,,,
0.53125,30,7564,,,,,,
0.28125,30,7569,,,,,,
0.3125,30,7574,,,,,,
0.375,30,7579,,,,,,
0.5625,30,7584,,,,,,
0.5,30,7589,,,,,,
0.65625,30,7594,,,,,,
0.375,30,7599,,,,,,
0.53125,30,7604,,,,,,
0.40625,30,7609,,,,,,
0.28125,30,7614,,,,,,
0.21875,30,7619,,,,,,
0.5,30,7624,,,,,,
0.53125,30,7629,,,,,,
0.4375,30,7634,,,,,,
0.21875,30,7639,,,,,,
0.34375,30,7644,,,,,,
0.375,30,7649,,,,,,
0.25,30,7654,,,,,,
0.375,30,7659,,,,,,
0.25,30,7664,,,,,,
0.46875,30,7669,,,,,,
0.3125,30,7674,,,,,,
0.4375,30,7679,,,,,,
0.28125,30,7684,,,,,,
0.5625,30,7689,,,,,,
0.125,30,7694,,,,,,
0.46875,30,7699,,,,,,
0.40625,30,7704,,,,,,
0.375,30,7709,,,,,,
0.375,30,7714,,,,,,
0.28125,30,7719,,,,,,
0.375,30,7724,,,,,,
0.5,30,7729,,,,,,
0.3125,30,7734,,,,,,
0.40625,30,7739,,,,,,
0.375,30,7744,,,,,,
0.4375,30,7749,,,,,,
,30,7749,1052.1180419921875,0.027000000700354576,,,,
,30,7749,,,2095.688232421875,0.37687501311302185,,
0.34375,31,7754,,,,,,
0.40625,31,7759,,,,,,
0.34375,31,7764,,,,,,
0.3125,31,7769,,,,,,
0.375,31,7774,,,,,,
0.28125,31,7779,,,,,,
0.5,31,7784,,,,,,
0.28125,31,7789,,,,,,
0.46875,31,7794,,,,,,
0.46875,31,7799,,,,,,
0.4375,31,7804,,,,,,
0.40625,31,7809,,,,,,
0.46875,31,7814,,,,,,
0.40625,31,7819,,,,,,
0.4375,31,7824,,,,,,
0.3125,31,7829,,,,,,
0.4375,31,7834,,,,,,
0.40625,31,7839,,,,,,
0.25,31,7844,,,,,,
0.40625,31,7849,,,,,,
0.375,31,7854,,,,,,
0.34375,31,7859,,,,,,
0.3125,31,7864,,,,,,
0.28125,31,7869,,,,,,
0.25,31,7874,,,,,,
0.34375,31,7879,,,,,,
0.46875,31,7884,,,,,,
0.34375,31,7889,,,,,,
0.53125,31,7894,,,,,,
0.53125,31,7899,,,,,,
0.4375,31,7904,,,,,,
0.40625,31,7909,,,,,,
0.3125,31,7914,,,,,,
0.3125,31,7919,,,,,,
0.40625,31,7924,,,,,,
0.46875,31,7929,,,,,,
0.25,31,7934,,,,,,
0.4375,31,7939,,,,,,
0.40625,31,7944,,,,,,
0.3125,31,7949,,,,,,
0.46875,31,7954,,,,,,
0.375,31,7959,,,,,,
0.25,31,7964,,,,,,
0.3125,31,7969,,,,,,
0.4375,31,7974,,,,,,
0.4375,31,7979,,,,,,
0.53125,31,7984,,,,,,
0.46875,31,7989,,,,,,
0.40625,31,7994,,,,,,
0.34375,31,7999,,,,,,
,31,7999,874.0963745117188,0.027000000700354576,,,,
,31,7999,,,2012.662109375,0.3889999985694885,,
0.375,32,8004,,,,,,
0.4375,32,8009,,,,,,
0.375,32,8014,,,,,,
0.46875,32,8019,,,,,,
0.1875,32,8024,,,,,,
0.3125,32,8029,,,,,,
0.5625,32,8034,,,,,,
0.53125,32,8039,,,,,,
0.375,32,8044,,,,,,
0.40625,32,8049,,,,,,
0.46875,32,8054,,,,,,
0.5,32,8059,,,,,,
0.1875,32,8064,,,,,,
0.40625,32,8069,,,,,,
0.46875,32,8074,,,,,,
0.40625,32,8079,,,,,,
0.28125,32,8084,,,,,,
0.5,32,8089,,,,,,
0.3125,32,8094,,,,,,
0.40625,32,8099,,,,,,
0.4375,32,8104,,,,,,
0.46875,32,8109,,,,,,
0.40625,32,8114,,,,,,
0.46875,32,8119,,,,,,
0.28125,32,8124,,,,,,
0.375,32,8129,,,,,,
0.46875,32,8134,,,,,,
0.40625,32,8139,,,,,,
0.5625,32,8144,,,,,,
0.28125,32,8149,,,,,,
0.375,32,8154,,,,,,
0.40625,32,8159,,,,,,
0.4375,32,8164,,,,,,
0.28125,32,8169,,,,,,
0.40625,32,8174,,,,,,
0.4375,32,8179,,,,,,
0.4375,32,8184,,,,,,
0.375,32,8189,,,,,,
0.3125,32,8194,,,,,,
0.25,32,8199,,,,,,
0.40625,32,8204,,,,,,
0.46875,32,8209,,,,,,
0.5625,32,8214,,,,,,
0.375,32,8219,,,,,,
0.5625,32,8224,,,,,,
0.5,32,8229,,,,,,
0.375,32,8234,,,,,,
0.46875,32,8239,,,,,,
0.59375,32,8244,,,,,,
0.375,32,8249,,,,,,
,32,8249,699.3550415039062,0.027000000700354576,,,,
,32,8249,,,1870.7862548828125,0.40450000762939453,,
0.34375,33,8254,,,,,,
0.46875,33,8259,,,,,,
0.40625,33,8264,,,,,,
0.59375,33,8269,,,,,,
0.375,33,8274,,,,,,
0.5,33,8279,,,,,,
0.46875,33,8284,,,,,,
0.34375,33,8289,,,,,,
0.3125,33,8294,,,,,,
0.46875,33,8299,,,,,,
0.375,33,8304,,,,,,
0.46875,33,8309,,,,,,
0.28125,33,8314,,,,,,
0.59375,33,8319,,,,,,
0.4375,33,8324,,,,,,
0.40625,33,8329,,,,,,
0.4375,33,8334,,,,,,
0.34375,33,8339,,,,,,
0.46875,33,8344,,,,,,
0.46875,33,8349,,,,,,
0.4375,33,8354,,,,,,
0.3125,33,8359,,,,,,
0.40625,33,8364,,,,,,
0.375,33,8369,,,,,,
0.53125,33,8374,,,,,,
0.40625,33,8379,,,,,,
0.53125,33,8384,,,,,,
0.4375,33,8389,,,,,,
0.34375,33,8394,,,,,,
0.5,33,8399,,,,,,
0.375,33,8404,,,,,,
0.3125,33,8409,,,,,,
0.375,33,8414,,,,,,
0.46875,33,8419,,,,,,
0.28125,33,8424,,,,,,
0.46875,33,8429,,,,,,
0.28125,33,8434,,,,,,
0.34375,33,8439,,,,,,
0.5,33,8444,,,,,,
0.53125,33,8449,,,,,,
0.40625,33,8454,,,,,,
0.53125,33,8459,,,,,,
0.4375,33,8464,,,,,,
0.53125,33,8469,,,,,,
0.5,33,8474,,,,,,
0.40625,33,8479,,,,,,
0.46875,33,8484,,,,,,
0.46875,33,8489,,,,,,
0.5625,33,8494,,,,,,
0.40625,33,8499,,,,,,
,33,8499,525.5975952148438,0.027000000700354576,,,,
,33,8499,,,1778.9443359375,0.4202499985694885,,
0.40625,34,8504,,,,,,
0.5,34,8509,,,,,,
0.4375,34,8514,,,,,,
0.40625,34,8519,,,,,,
0.34375,34,8524,,,,,,
0.34375,34,8529,,,,,,
0.4375,34,8534,,,,,,
0.375,34,8539,,,,,,
0.59375,34,8544,,,,,,
0.46875,34,8549,,,,,,
0.375,34,8554,,,,,,
0.5,34,8559,,,,,,
0.28125,34,8564,,,,,,
0.5,34,8569,,,,,,
0.40625,34,8574,,,,,,
0.4375,34,8579,,,,,,
0.46875,34,8584,,,,,,
0.28125,34,8589,,,,,,
0.4375,34,8594,,,,,,
0.5,34,8599,,,,,,
0.53125,34,8604,,,,,,
0.5,34,8609,,,,,,
0.375,34,8614,,,,,,
0.375,34,8619,,,,,,
0.4375,34,8624,,,,,,
0.3125,34,8629,,,,,,
0.46875,34,8634,,,,,,
0.5,34,8639,,,,,,
0.6875,34,8644,,,,,,
0.4375,34,8649,,,,,,
0.5,34,8654,,,,,,
0.3125,34,8659,,,,,,
0.34375,34,8664,,,,,,
0.53125,34,8669,,,,,,
0.5,34,8674,,,,,,
0.3125,34,8679,,,,,,
0.53125,34,8684,,,,,,
0.34375,34,8689,,,,,,
0.5,34,8694,,,,,,
0.28125,34,8699,,,,,,
0.46875,34,8704,,,,,,
0.34375,34,8709,,,,,,
0.375,34,8714,,,,,,
0.4375,34,8719,,,,,,
0.53125,34,8724,,,,,,
0.28125,34,8729,,,,,,
0.4375,34,8734,,,,,,
0.5,34,8739,,,,,,
0.34375,34,8744,,,,,,
0.4375,34,8749,,,,,,
,34,8749,351.3531188964844,0.027000000700354576,,,,
,34,8749,,,1673.120849609375,0.4286249876022339,,
0.34375,35,8754,,,,,,
0.5625,35,8759,,,,,,
0.40625,35,8764,,,,,,
0.5625,35,8769,,,,,,
0.40625,35,8774,,,,,,
0.40625,35,8779,,,,,,
0.4375,35,8784,,,,,,
0.40625,35,8789,,,,,,
0.46875,35,8794,,,,,,
0.5625,35,8799,,,,,,
0.46875,35,8804,,,,,,
0.5,35,8809,,,,,,
0.5,35,8814,,,,,,
0.53125,35,8819,,,,,,
0.46875,35,8824,,,,,,
0.40625,35,8829,,,,,,
0.5,35,8834,,,,,,
0.40625,35,8839,,,,,,
0.40625,35,8844,,,,,,
0.5,35,8849,,,,,,
0.46875,35,8854,,,,,,
0.40625,35,8859,,,,,,
0.625,35,8864,,,,,,
0.375,35,8869,,,,,,
0.40625,35,8874,,,,,,
0.59375,35,8879,,,,,,
0.5,35,8884,,,,,,
0.4375,35,8889,,,,,,
0.46875,35,8894,,,,,,
0.4375,35,8899,,,,,,
0.4375,35,8904,,,,,,
0.5625,35,8909,,,,,,
0.46875,35,8914,,,,,,
0.4375,35,8919,,,,,,
0.375,35,8924,,,,,,
0.375,35,8929,,,,,,
0.375,35,8934,,,,,,
0.46875,35,8939,,,,,,
0.46875,35,8944,,,,,,
0.375,35,8949,,,,,,
0.59375,35,8954,,,,,,
0.5625,35,8959,,,,,,
0.5,35,8964,,,,,,
0.59375,35,8969,,,,,,
0.4375,35,8974,,,,,,
0.46875,35,8979,,,,,,
0.5,35,8984,,,,,,
0.4375,35,8989,,,,,,
0.5,35,8994,,,,,,
0.53125,35,8999,,,,,,
,35,8999,182.52081298828125,0.027000000700354576,,,,
,35,8999,,,1595.8414306640625,0.4480000138282776,,
0.40625,36,9004,,,,,,
0.34375,36,9009,,,,,,
0.46875,36,9014,,,,,,
0.4375,36,9019,,,,,,
0.4375,36,9024,,,,,,
0.40625,36,9029,,,,,,
0.375,36,9034,,,,,,
0.53125,36,9039,,,,,,
0.5625,36,9044,,,,,,
0.53125,36,9049,,,,,,
0.3125,36,9054,,,,,,
0.46875,36,9059,,,,,,
0.375,36,9064,,,,,,
0.53125,36,9069,,,,,,
0.28125,36,9074,,,,,,
0.40625,36,9079,,,,,,
0.59375,36,9084,,,,,,
0.5625,36,9089,,,,,,
0.3125,36,9094,,,,,,
0.46875,36,9099,,,,,,
0.40625,36,9104,,,,,,
0.4375,36,9109,,,,,,
0.25,36,9114,,,,,,
0.5,36,9119,,,,,,
0.4375,36,9124,,,,,,
0.375,36,9129,,,,,,
0.4375,36,9134,,,,,,
0.3125,36,9139,,,,,,
0.40625,36,9144,,,,,,
0.625,36,9149,,,,,,
0.5625,36,9154,,,,,,
0.40625,36,9159,,,,,,
0.46875,36,9164,,,,,,
0.40625,36,9169,,,,,,
0.40625,36,9174,,,,,,
0.3125,36,9179,,,,,,
0.4375,36,9184,,,,,,
0.5625,36,9189,,,,,,
0.34375,36,9194,,,,,,
0.46875,36,9199,,,,,,
0.46875,36,9204,,,,,,
0.4375,36,9209,,,,,,
0.4375,36,9214,,,,,,
0.53125,36,9219,,,,,,
0.3125,36,9224,,,,,,
0.5,36,9229,,,,,,
0.375,36,9234,,,,,,
0.59375,36,9239,,,,,,
0.65625,36,9244,,,,,,
0.46875,36,9249,,,,,,
,36,9249,16.13360023498535,0.3790000081062317,,,,
,36,9249,,,1504.66064453125,0.4514999985694885,,
0.5,37,9254,,,,,,
0.5,37,9259,,,,,,
0.46875,37,9264,,,,,,
0.5,37,9269,,,,,,
0.5,37,9274,,,,,,
0.625,37,9279,,,,,,
0.53125,37,9284,,,,,,
0.5,37,9289,,,,,,
0.46875,37,9294,,,,,,
0.4375,37,9299,,,,,,
0.5,37,9304,,,,,,
0.46875,37,9309,,,,,,
0.53125,37,9314,,,,,,
0.4375,37,9319,,,,,,
0.46875,37,9324,,,,,,
0.5625,37,9329,,,,,,
0.53125,37,9334,,,,,,
0.59375,37,9339,,,,,,
0.5625,37,9344,,,,,,
0.59375,37,9349,,,,,,
0.4375,37,9354,,,,,,
0.5625,37,9359,,,,,,
0.4375,37,9364,,,,,,
0.46875,37,9369,,,,,,
0.375,37,9374,,,,,,
0.5,37,9379,,,,,,
0.53125,37,9384,,,,,,
0.53125,37,9389,,,,,,
0.53125,37,9394,,,,,,
0.625,37,9399,,,,,,
0.59375,37,9404,,,,,,
0.4375,37,9409,,,,,,
0.5625,37,9414,,,,,,
0.5,37,9419,,,,,,
0.53125,37,9424,,,,,,
0.46875,37,9429,,,,,,
0.5625,37,9434,,,,,,
0.8125,37,9439,,,,,,
0.625,37,9444,,,,,,
0.6875,37,9449,,,,,,
0.46875,37,9454,,,,,,
0.46875,37,9459,,,,,,
0.46875,37,9464,,,,,,
0.46875,37,9469,,,,,,
0.5625,37,9474,,,,,,
0.4375,37,9479,,,,,,
0.5,37,9484,,,,,,
0.53125,37,9489,,,,,,
0.65625,37,9494,,,,,,
0.59375,37,9499,,,,,,
,37,9499,4.2989583015441895,0.9459999799728394,,,,
,37,9499,,,1439.0101318359375,0.5264999866485596,,
0.5,38,9504,,,,,,
0.46875,38,9509,,,,,,
0.4375,38,9514,,,,,,
0.53125,38,9519,,,,,,
0.5625,38,9524,,,,,,
0.5625,38,9529,,,,,,
0.46875,38,9534,,,,,,
0.625,38,9539,,,,,,
0.65625,38,9544,,,,,,
0.5625,38,9549,,,,,,
0.5,38,9554,,,,,,
0.59375,38,9559,,,,,,
0.8125,38,9564,,,,,,
0.40625,38,9569,,,,,,
0.46875,38,9574,,,,,,
0.625,38,9579,,,,,,
0.5625,38,9584,,,,,,
0.65625,38,9589,,,,,,
0.53125,38,9594,,,,,,
0.59375,38,9599,,,,,,
0.59375,38,9604,,,,,,
0.5625,38,9609,,,,,,
0.6875,38,9614,,,,,,
0.4375,38,9619,,,,,,
0.5625,38,9624,,,,,,
0.5,38,9629,,,,,,
0.46875,38,9634,,,,,,
0.4375,38,9639,,,,,,
0.40625,38,9644,,,,,,
0.5625,38,9649,,,,,,
0.40625,38,9654,,,,,,
0.65625,38,9659,,,,,,
0.625,38,9664,,,,,,
0.59375,38,9669,,,,,,
0.53125,38,9674,,,,,,
0.625,38,9679,,,,,,
0.65625,38,9684,,,,,,
0.65625,38,9689,,,,,,
0.5,38,9694,,,,,,
0.65625,38,9699,,,,,,
0.65625,38,9704,,,,,,
0.53125,38,9709,,,,,,
0.5625,38,9714,,,,,,
0.40625,38,9719,,,,,,
0.5,38,9724,,,,,,
0.59375,38,9729,,,,,,
0.4375,38,9734,,,,,,
0.65625,38,9739,,,,,,
0.5,38,9744,,,,,,
0.375,38,9749,,,,,,
,38,9749,7.495682239532471,0.9614999890327454,,,,
,38,9749,,,1347.869873046875,0.5413749814033508,,
0.65625,39,9754,,,,,,
0.59375,39,9759,,,,,,
0.65625,39,9764,,,,,,
0.375,39,9769,,,,,,
0.5625,39,9774,,,,,,
0.5625,39,9779,,,,,,
0.65625,39,9784,,,,,,
0.53125,39,9789,,,,,,
0.53125,39,9794,,,,,,
0.65625,39,9799,,,,,,
0.53125,39,9804,,,,,,
0.71875,39,9809,,,,,,
0.6875,39,9814,,,,,,
0.53125,39,9819,,,,,,
0.5625,39,9824,,,,,,
0.5,39,9829,,,,,,
0.5,39,9834,,,,,,
0.59375,39,9839,,,,,,
0.5,39,9844,,,,,,
0.5,39,9849,,,,,,
0.59375,39,9854,,,,,,
0.6875,39,9859,,,,,,
0.5,39,9864,,,,,,
0.5,39,9869,,,,,,
0.5,39,9874,,,,,,
0.4375,39,9879,,,,,,
0.5,39,9884,,,,,,
0.625,39,9889,,,,,,
0.65625,39,9894,,,,,,
0.53125,39,9899,,,,,,
0.53125,39,9904,,,,,,
0.46875,39,9909,,,,,,
0.4375,39,9914,,,,,,
0.59375,39,9919,,,,,,
0.6875,39,9924,,,,,,
0.5,39,9929,,,,,,
0.40625,39,9934,,,,,,
0.5625,39,9939,,,,,,
0.5,39,9944,,,,,,
0.625,39,9949,,,,,,
0.53125,39,9954,,,,,,
0.71875,39,9959,,,,,,
0.71875,39,9964,,,,,,
0.625,39,9969,,,,,,
0.375,39,9974,,,,,,
0.5,39,9979,,,,,,
0.65625,39,9984,,,,,,
0.625,39,9989,,,,,,
0.5625,39,9994,,,,,,
0.46875,39,9999,,,,,,
,39,9999,11.221753120422363,0.9664999842643738,,,,
,39,9999,,,1258.96484375,0.5607500076293945,,
0.5,40,10004,,,,,,
0.46875,40,10009,,,,,,
0.5625,40,10014,,,,,,
0.6875,40,10019,,,,,,
0.625,40,10024,,,,,,
0.59375,40,10029,,,,,,
0.59375,40,10034,,,,,,
0.5625,40,10039,,,,,,
0.5625,40,10044,,,,,,
0.6875,40,10049,,,,,,
0.6875,40,10054,,,,,,
0.71875,40,10059,,,,,,
0.375,40,10064,,,,,,
0.5625,40,10069,,,,,,
0.5,40,10074,,,,,,
0.46875,40,10079,,,,,,
0.59375,40,10084,,,,,,
0.59375,40,10089,,,,,,
0.5,40,10094,,,,,,
0.65625,40,10099,,,,,,
0.5625,40,10104,,,,,,
0.4375,40,10109,,,,,,
0.625,40,10114,,,,,,
0.46875,40,10119,,,,,,
0.53125,40,10124,,,,,,
0.59375,40,10129,,,,,,
0.53125,40,10134,,,,,,
0.46875,40,10139,,,,,,
0.5625,40,10144,,,,,,
0.53125,40,10149,,,,,,
0.6875,40,10154,,,,,,
0.5625,40,10159,,,,,,
0.53125,40,10164,,,,,,
0.59375,40,10169,,,,,,
0.6875,40,10174,,,,,,
0.5625,40,10179,,,,,,
0.59375,40,10184,,,,,,
0.46875,40,10189,,,,,,
0.625,40,10194,,,,,,
0.46875,40,10199,,,,,,
0.4375,40,10204,,,,,,
0.53125,40,10209,,,,,,
0.46875,40,10214,,,,,,
0.59375,40,10219,,,,,,
0.5625,40,10224,,,,,,
0.59375,40,10229,,,,,,
0.65625,40,10234,,,,,,
0.53125,40,10239,,,,,,
0.625,40,10244,,,,,,
0.59375,40,10249,,,,,,
,40,10249,15.142838478088379,0.968500018119812,,,,
,40,10249,,,1223.7783203125,0.5651249885559082,,
0.5,41,10254,,,,,,
0.59375,41,10259,,,,,,
0.34375,41,10264,,,,,,
0.5625,41,10269,,,,,,
0.5,41,10274,,,,,,
0.625,41,10279,,,,,,
0.5625,41,10284,,,,,,
0.53125,41,10289,,,,,,
0.46875,41,10294,,,,,,
0.5,41,10299,,,,,,
0.46875,41,10304,,,,,,
0.59375,41,10309,,,,,,
0.46875,41,10314,,,,,,
0.625,41,10319,,,,,,
0.5,41,10324,,,,,,
0.71875,41,10329,,,,,,
0.6875,41,10334,,,,,,
0.53125,41,10339,,,,,,
0.71875,41,10344,,,,,,
0.53125,41,10349,,,,,,
0.59375,41,10354,,,,,,
0.78125,41,10359,,,,,,
0.5,41,10364,,,,,,
0.46875,41,10369,,,,,,
0.5,41,10374,,,,,,
0.59375,41,10379,,,,,,
0.5625,41,10384,,,,,,
0.40625,41,10389,,,,,,
0.46875,41,10394,,,,,,
0.59375,41,10399,,,,,,
0.6875,41,10404,,,,,,
0.625,41,10409,,,,,,
0.5,41,10414,,,,,,
0.625,41,10419,,,,,,
0.46875,41,10424,,,,,,
0.46875,41,10429,,,,,,
0.625,41,10434,,,,,,
0.71875,41,10439,,,,,,
0.6875,41,10444,,,,,,
0.5,41,10449,,,,,,
0.4375,41,10454,,,,,,
0.53125,41,10459,,,,,,
0.65625,41,10464,,,,,,
0.53125,41,10469,,,,,,
0.53125,41,10474,,,,,,
0.53125,41,10479,,,,,,
0.5625,41,10484,,,,,,
